,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7043,울산-남구-2021-00668,20211008,20211018,http://www.animal.go.kr/files/shelter/2021/09/202110081210537.jpg,[고양이] 한국 고양이,치즈,2021(년생),0.5(Kg),보호중,Q,N,결막염,20211006,남구 대학로 64번길 14,울산유기동물보호센터,052-238-6113,울산광역시 울주군 온양읍 화산발리로 543 (온양읍) 
7044,울산-남구-2021-00667,20211008,20211018,http://www.animal.go.kr/files/shelter/2021/09/202110081210846.jpg,[개] 믹스견,갈색/검정,2017(년생),8.1(Kg),보호중,F,N,약간 경계심,20211006,두왕로 48번길 5-7,울산유기동물보호센터,052-238-6113,울산광역시 울주군 온양읍 화산발리로 543 (온양읍) 
7045,대전-대덕-2021-00266,20211008,20211018,http://www.animal.go.kr/files/shelter/2021/10/202110081510153.jpg,[개] 믹스견,황,2020(년생),20(Kg),보호중,F,U, ,20211006,대전광역시 대덕구 목상동 을미기공원 주변,대전동물보호센터,042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터
7046,부산-남구-2021-00266,20211008,20211018,http://www.animal.go.kr/files/shelter/2021/09/202110071610845.jpg,[고양이] 한국 고양이,갈색,2021(년생),0.5(Kg),보호중,F,N,"안질환, 기력저하",20211006,유엔묘지 주차장쪽,누리동물병원,051-701-7599,부산광역시 해운대구 송정동 85-1
7047,부산-남구-2021-00265,20211008,20211018,http://www.animal.go.kr/files/shelter/2021/09/202110071610234.jpg,[개] 푸들,갈색,2014(년생),6.2(Kg),종료(반환),M,N,털이 짧음,20211006,용호1동 행정복지센터,누리동물병원,051-701-7599,부산광역시 해운대구 송정동 85-1
7048,서울-은평-2021-00214,20211008,20211018,http://www.animal.go.kr/files/shelter/2021/10/202110071510111.jpg,[개] 시바,갈/흰,2020(년생),7.5(Kg),종료(반환),F,U,코검정. 사람따름/얌전함. 꼬리단미안됨. 털상태양호.,20211006,진흥로 154 기쁨수산 인근,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-48  
7049,서울-은평-2021-00213,20211008,20211018,http://www.animal.go.kr/files/shelter/2021/10/202110071510206.jpg,[개] 믹스견,갈,2021(년생),8(Kg),보호중,M,N,양귀처짐. 코갈색. 진드기오염. 겁/소심함/방어적입질. 꼬리단미안됨. 털상태양호.,20211006,녹번동 281 북한산 푸르지오 314동 뒷편 공원,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-48  
7050,제주-제주-2021-04071,20211007,20211018,http://www.animal.go.kr/files/shelter/2021/09/202110071310820.jpeg,[고양이] 한국 고양이,삼색,2021(년생),0.2(Kg),보호중,F,N,개체관리번호 21673 - 3주,20211006,제주시 조천읍 함덕16길24,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
7051,제주-제주-2021-04070,20211007,20211018,http://www.animal.go.kr/files/shelter/2021/09/202110071310723.jpeg,[고양이] 한국 고양이,삼색,2021(년생),0.2(Kg),보호중,F,N,개체관리번호 21672 - 이유식후분양/3주,20211006,제주시 조천읍 함덕16길24,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
7052,제주-제주-2021-04069,20211007,20211018,http://www.animal.go.kr/files/shelter/2021/09/202110071310295.jpeg,[고양이] 한국 고양이,갈색,2021(년생),0.1(Kg),종료(자연사),M,N,개체관리번호 21671 - 2주,20211006,제주시 화북이동 화삼로32 LH2단지,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
7053,제주-제주-2021-04068,20211007,20211018,http://www.animal.go.kr/files/shelter/2021/09/202110071310403.jpg,[고양이] 한국 고양이,삼색이,2017(년생),4.3(Kg),종료(방사),F,N,개체관리번호 21670 - 유선종양,20211006,제주시 애월읍 하귀12길30,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
7054,제주-제주-2021-04067,20211007,20211018,http://www.animal.go.kr/files/shelter/2021/09/202110071310302.jpg,[고양이] 한국 고양이,흰/갈,2021(년생),2.8(Kg),종료(방사),M,N,개체관리번호 21669 - 호흡곤란,20211006,제주시 애월읍 하귀12길30,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
7055,제주-제주-2021-04066,20211007,20211018,http://www.animal.go.kr/files/shelter/2021/09/202110071310860.jpg,[고양이] 한국 고양이,흰/검,2021(년생),0.1(Kg),보호중,F,N,개체관리번호 21668 - 이유식후분양/2주,20211006,서귀포시 서홍동 일주동로8730-1,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
7056,제주-제주-2021-04065,20211007,20211018,http://www.animal.go.kr/files/shelter/2021/09/202110071310594.jpg,[개] 믹스견,갈색,2021(년생),4.1(Kg),보호중,F,N,개체관리번호 3615 - 3개월,20211006,제주시 조천읍 대와상길139,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
7057,제주-제주-2021-04064,20211007,20211018,http://www.animal.go.kr/files/shelter/2021/09/202110071310111.jpg,[개] 믹스견,검/갈,2020(년생),10.6(Kg),종료(안락사),F,N,개체관리번호 3614 - 경계심,20211006,제주시 오라이동 아연로113-22,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
7058,제주-제주-2021-04063,20211007,20211018,http://www.animal.go.kr/files/shelter/2021/09/202110071210954.jpg,[개] 믹스견,흰색,2021(년생),5.7(Kg),종료(안락사),M,N,개체관리번호 3613 - 경계심,20211006,제주시 봉개동 봉개북1길54,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
7059,제주-제주-2021-04062,20211007,20211018,http://www.animal.go.kr/files/shelter/2021/09/202110071210840.jpg,[개] 믹스견,갈색,2019(년생),12.8(Kg),보호중,M,N,개체관리번호 3612 - 빨.목물/경계심,20211006,제주시 일도이동 동문로14길 현관앞,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
7060,제주-제주-2021-04061,20211007,20211018,http://www.animal.go.kr/files/shelter/2021/09/20211007121037[1].jpg,[개] 믹스견,갈색,2020(년생),14.5(Kg),보호중,M,N,개체관리번호 3611 - 경계심,20211006,제주시 구좌읍 산도리 산70,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
7061,제주-제주-2021-04060,20211007,20211018,http://www.animal.go.kr/files/shelter/2021/09/202110071210709.jpg,[개] 믹스견,갈색,2020(년생),11.5(Kg),종료(안락사),F,N,개체관리번호 3610 - 골반골절(좌대퇴골골절)/경계심,20211006,제주시 용담이동 용문로48,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
7062,제주-제주-2021-04059,20211007,20211018,http://www.animal.go.kr/files/shelter/2021/09/20211007121037.jpg,[개] 믹스견,갈색,2018(년생),12(Kg),보호중,F,N,개체관리번호 3609,20211006,제주시 한경면 라온골프장,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
7063,제주-제주-2021-04058,20211007,20211018,http://www.animal.go.kr/files/shelter/2021/09/202110071210285.jpg,[개] 믹스견,갈색,2019(년생),18(Kg),보호중,M,N,개체관리번호 3608 - 빨/녹목줄,20211006,제주시 한림읍 월계로18-2,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
7064,제주-제주-2021-04057,20211007,20211018,http://www.animal.go.kr/files/shelter/2021/09/202110071210492.jpg,[개] 믹스견,흰색,2021(년생),3.1(Kg),종료(자연사),M,N,개체관리번호 3606 - 1개월,20211006,제주시 애월읍 봉매동산길26,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
7065,제주-제주-2021-04056,20211007,20211018,http://www.animal.go.kr/files/shelter/2021/09/202110071210494.jpg,[개] 믹스견,흰색,2019(년생),24.1(Kg),보호중,F,N,개체관리번호 3605 - 심장사상충/경계심,20211006,제주시 애월읍 봉매동산길26,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
7066,제주-제주-2021-04055,20211007,20211018,http://www.animal.go.kr/files/shelter/2021/09/202110071210377.jpg,[개] 믹스견,흰색,2021(년생),11.3(Kg),보호중,M,N,개체관리번호 3604 - 경계심,20211006,제주시 애월읍 봉매동산길26,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
7067,제주-제주-2021-04054,20211007,20211018,http://www.animal.go.kr/files/shelter/2021/09/202110071210902.jpg,[개] 믹스견,흰색,2020(년생),13.1(Kg),보호중,M,N,개체관리번호 3603 - 경계심,20211006,제주시 한림읍 월계로18-2,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
7068,제주-제주-2021-04053,20211007,20211018,http://www.animal.go.kr/files/shelter/2021/09/202110071210385.jpg,[개] 믹스견,검/갈,2021(년생),2`(Kg),보호중,F,N,개체관리번호 3062 - 1개월,20211006,제주시 한림읍 귀덕남5길46,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
7069,제주-제주-2021-04052,20211007,20211018,http://www.animal.go.kr/files/shelter/2021/09/202110071210560[1].jpg,[개] 믹스견,흰색,2020(년생),10.6(Kg),보호중,F,N,개체관리번호 3601 - 심장사상충/경계심,20211006,서귀포시 성산읍 중산간동로4255,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
7070,제주-제주-2021-04051,20211007,20211018,http://www.animal.go.kr/files/shelter/2021/09/202110071210399.jpg,[개] 믹스견,흰색,2021(년생),15.6(Kg),보호중,F,N,개체관리번호 3600 - 9개월/경계심,20211006,서귀포시 성산읍 섭지코지로25번길29,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
7071,제주-제주-2021-04050,20211007,20211018,http://www.animal.go.kr/files/shelter/2021/09/202110071210770.jpg,[개] 믹스견,갈색,2014(년생),32.2(Kg),보호중,F,N,개체관리번호 3598 - 경계심,20211006,서귀포시 남원읍 하례리1185-1,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
7072,제주-제주-2021-04049,20211007,20211018,http://www.animal.go.kr/files/shelter/2021/09/20211007111085.jpg,[개] 믹스견,갈색,2019(년생),25(Kg),보호중,M,N,개체관리번호 3597 - 경계심,20211006,서귀포시 남원읍 하례리1185-1,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
7073,제주-제주-2021-04048,20211007,20211018,http://www.animal.go.kr/files/shelter/2021/09/202110071110609.jpg,[개] 믹스견,갈색,2017(년생),25.6(Kg),보호중,M,N,개체관리번호 3596 - 경계심,20211006,서귀포시 남원읍 하례리1185-1,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
7074,제주-제주-2021-04047,20211007,20211018,http://www.animal.go.kr/files/shelter/2021/09/20211007111086.jpg,[개] 믹스견,갈색,2021(년생),1.6(Kg),보호중,F,N,개체관리번호 3593 - 1개월,20211006,서귀포시 안덕면 화순리1158-3,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
7075,제주-제주-2021-04046,20211007,20211018,http://www.animal.go.kr/files/shelter/2021/09/202110071110530[1].jpg,[개] 믹스견,갈색,2021(년생),1.6(Kg),보호중,M,N,개체관리번호 3592 - 1개월,20211006,서귀포시 안덕면 화순리1158-3,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
7076,제주-제주-2021-04045,20211007,20211018,http://www.animal.go.kr/files/shelter/2021/09/202110071110611.jpg,[개] 믹스견,검정,2021(년생),1.6(Kg),보호중,M,N,개체관리번호 3591 - 1개월,20211006,서귀포시 안덕면 화순리1158-3,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
7077,제주-제주-2021-04044,20211007,20211018,http://www.animal.go.kr/files/shelter/2021/09/202110071110478.jpg,[개] 믹스견,갈색,2019(년생),9.1(Kg),보호중,F,N,개체관리번호 3590 - 낡은목줄/경계심,20211006,서귀포시 안덕면 화순리1158-3,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
7078,제주-제주-2021-04043,20211007,20211018,http://www.animal.go.kr/files/shelter/2021/09/202110071110500.jpg,[개] 믹스견,흰색,2019(년생),16(Kg),보호중,M,N,개체관리번호 3589 - 경계심,20211006,서귀포시 성산읍 성산일출봉,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) 
7079,경남-하동-2021-00237,20211007,20211018,http://www.animal.go.kr/files/shelter/2021/09/202110061710837.jpg,[개] 믹스견,흰색,2019(년생),6.1(Kg),보호중,M,N,왼쪽 뒷다리 부상있음,20211006,하동군 악양면 덕기길 2,하동군유기동물보호소,055-880-2677,경상남도 하동군 적량면 한옥정길 90 (적량면) 유기동물보호소
7080,경남-김해-2021-01206,20211007,20211018,http://www.animal.go.kr/files/shelter/2021/10/202110071310616.jpg,[고양이] 믹스묘,갈색+흰색,2020(년생),2.5(Kg),보호중,F,U,"2-230, 등.허리부상, 사고의심, 기력저하",20211006,율하6로 18(장유동),누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) 
7081,경남-김해-2021-01205,20211007,20211018,http://www.animal.go.kr/files/shelter/2021/10/202110071310801.jpg,[개] 믹스견,갈색+흰색+검정색,2021(년생),3(Kg),보호중,F,U,"1-999, 3개월추정, 기력저하",20211006,상동면 상동로 380-7,누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) 
7082,경남-김해-2021-01204,20211007,20211018,http://www.animal.go.kr/files/shelter/2021/10/202110071310512.jpg,[개] 믹스견,갈색+흰색,2021(년생),2.8(Kg),보호중,F,U,"1-998, 3개월추정, 기력저하",20211006,상동면 상동로 380-7,누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) 
7083,경남-김해-2021-01203,20211007,20211018,http://www.animal.go.kr/files/shelter/2021/10/202110071310411.jpg,[개] 믹스견,흰색+검정,2021(년생),3(Kg),보호중,F,U,"1-997, 3개월추정, 기력저하",20211006,상동면 상동로 380-7,누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) 
7084,경남-김해-2021-01202,20211007,20211018,http://www.animal.go.kr/files/shelter/2021/10/202110071310852.jpg,[개] 믹스견,흰색,2020(년생),7(Kg),보호중,M,U,"1-996, 검정색 방울달린 목줄 착용",20211006,진례면 진례로84번길 34-43,누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) 
7085,경남-김해-2021-01201,20211007,20211018,http://www.animal.go.kr/files/shelter/2021/10/202110071110683[1].jpg,[개] 믹스견,흰색,2021(년생),5(Kg),보호중,F,U,"1-995, 6개월추정, 체인목줄 착용",20211006,진영 역사공원,누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) 
7086,경남-김해-2021-01200,20211007,20211018,http://www.animal.go.kr/files/shelter/2021/10/202110071110435.jpg,[개] 믹스견,검정,2015(년생),15(Kg),종료(입양),M,U,"1-994, 순함",20211006,지내동 324-1,누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) 
7087,경남-김해-2021-01199,20211007,20211018,http://www.animal.go.kr/files/shelter/2021/10/202110071110630.jpg,[개] 믹스견,갈색,2021(년생),3(Kg),보호중,F,U,"1-993, 3개월추정, 기력저하",20211006,주촌면 양돈리,누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) 
